iteration	evaluations	runtime[s]	f1[MIN]
7804	390200	12.41	2995.5507201291316
7805	390250	12.411	2995.5507201291316
7806	390300	12.413	2995.5507201291316
7807	390350	12.414	2995.5507201291316
7808	390400	12.416	2995.5507201291316
7809	390450	12.417	2995.5507201291316
7810	390500	12.418	2995.5507201291316
7811	390550	12.42	2995.5507201291316
7812	390600	12.422	2995.5507201291316
7813	390650	12.423	2995.5507201291316
7814	390700	12.424	2995.5507201291316
7815	390750	12.426	2995.5507201291316
7816	390800	12.427	2995.5507201291316
7817	390850	12.43	2995.5507201291316
7818	390900	12.432	2995.5507201291316
7819	390950	12.433	2995.5507201291316
7820	391000	12.434	2995.5507201291316
7821	391050	12.436	2995.5507201291316
7822	391100	12.437	2995.5507201291316
7823	391150	12.439	2995.5507201291316
7824	391200	12.44	2995.5507201291316
7825	391250	12.442	2995.5507201291316
7826	391300	12.443	2995.5507201291316
7827	391350	12.445	2995.5507201291316
7828	391400	12.446	2995.5507201291316
7829	391450	12.448	2995.5507201291316
7830	391500	12.449	2995.5507201291316
7831	391550	12.451	2995.5507201291316
7832	391600	12.452	2995.5507201291316
7833	391650	12.454	2995.5507201291316
7834	391700	12.455	2995.5507201291316
7835	391750	12.457	2995.5507201291316
7836	391800	12.459	2995.5507201291316
7837	391850	12.46	2995.5507201291316
7838	391900	12.462	2995.5507201291316
7839	391950	12.463	2995.5507201291316
7840	392000	12.465	2995.5507201291316
7841	392050	12.466	2995.5507201291316
7842	392100	12.468	2995.5507201291316
7843	392150	12.471	2995.5507201291316
7844	392200	12.472	2995.5507201291316
7845	392250	12.474	2995.5507201291316
7846	392300	12.475	2995.5507201291316
7847	392350	12.476	2995.5507201291316
7848	392400	12.478	2995.5507201291316
7849	392450	12.479	2995.5507201291316
7850	392500	12.481	2995.5507201291316
7851	392550	12.482	2995.5507201291316
7852	392600	12.484	2995.5507201291316
7853	392650	12.485	2995.5507201291316
7854	392700	12.487	2995.5507201291316
7855	392750	12.488	2995.5507201291316
7856	392800	12.49	2995.5507201291316
7857	392850	12.491	2995.5507201291316
7858	392900	12.493	2995.5507201291316
7859	392950	12.494	2995.5507201291316
7860	393000	12.496	2995.5507201291316
7861	393050	12.497	2995.5507201291316
7862	393100	12.499	2995.5507201291316
7863	393150	12.5	2995.5507201291316
7864	393200	12.502	2995.5507201291316
7865	393250	12.503	2995.5507201291316
7866	393300	12.505	2995.5507201291316
7867	393350	12.506	2995.5507201291316
7868	393400	12.508	2995.5507201291316
7869	393450	12.51	2995.5507201291316
7870	393500	12.512	2995.5507201291316
7871	393550	12.513	2995.5507201291316
7872	393600	12.514	2995.5507201291316
7873	393650	12.516	2995.5507201291316
7874	393700	12.517	2995.5507201291316
7875	393750	12.519	2995.5507201291316
7876	393800	12.52	2995.5507201291316
7877	393850	12.522	2995.5507201291316
7878	393900	12.523	2995.5507201291316
7879	393950	12.524	2995.5507201291316
7880	394000	12.526	2995.5507201291316
7881	394050	12.527	2995.5507201291316
7882	394100	12.529	2995.5507201291316
7883	394150	12.53	2995.5507201291316
7884	394200	12.532	2995.5507201291316
7885	394250	12.533	2995.5507201291316
7886	394300	12.534	2995.5507201291316
7887	394350	12.536	2995.5507201291316
7888	394400	12.537	2995.5507201291316
7889	394450	12.539	2995.5507201291316
7890	394500	12.54	2995.5507201291316
7891	394550	12.541	2995.5507201291316
7892	394600	12.543	2995.5507201291316
7893	394650	12.544	2995.5507201291316
7894	394700	12.546	2995.5507201291316
7895	394750	12.547	2995.5507201291316
7896	394800	12.549	2995.5507201291316
7897	394850	12.55	2995.5507201291316
7898	394900	12.552	2995.5507201291316
7899	394950	12.553	2995.5507201291316
7900	395000	12.555	2995.5507201291316
7901	395050	12.556	2995.5507201291316
7902	395100	12.558	2995.5507201291316
7903	395150	12.559	2995.5507201291316
7904	395200	12.565	2995.5507201291316
7905	395250	12.567	2995.5507201291316
7906	395300	12.568	2995.5507201291316
7907	395350	12.57	2995.5507201291316
7908	395400	12.571	2995.5507201291316
7909	395450	12.573	2995.5507201291316
7910	395500	12.574	2995.5507201291316
7911	395550	12.576	2995.5507201291316
7912	395600	12.577	2995.5507201291316
7913	395650	12.579	2995.5507201291316
7914	395700	12.58	2995.5507201291316
7915	395750	12.582	2995.5507201291316
7916	395800	12.584	2995.5507201291316
7917	395850	12.585	2995.5507201291316
7918	395900	12.587	2995.5507201291316
7919	395950	12.588	2995.5507201291316
7920	396000	12.59	2995.5507201291316
7921	396050	12.591	2995.5507201291316
7922	396100	12.593	2995.5507201291316
7923	396150	12.594	2995.5507201291316
7924	396200	12.596	2995.5507201291316
7925	396250	12.597	2995.5507201291316
7926	396300	12.599	2995.5507201291316
7927	396350	12.6	2995.5507201291316
7928	396400	12.602	2995.5507201291316
7929	396450	12.603	2995.5507201291316
7930	396500	12.605	2995.5507201291316
7931	396550	12.606	2995.5507201291316
7932	396600	12.608	2995.5507201291316
7933	396650	12.609	2995.5507201291316
7934	396700	12.611	2995.5507201291316
7935	396750	12.612	2995.5507201291316
7936	396800	12.614	2995.5507201291316
7937	396850	12.615	2995.5507201291316
7938	396900	12.617	2995.5507201291316
7939	396950	12.619	2995.5507201291316
7940	397000	12.62	2995.5507201291316
7941	397050	12.622	2995.5507201291316
7942	397100	12.624	2995.5507201291316
7943	397150	12.626	2995.5507201291316
7944	397200	12.627	2995.5507201291316
7945	397250	12.629	2995.5507201291316
7946	397300	12.631	2995.5507201291316
7947	397350	12.632	2995.5507201291316
7948	397400	12.634	2995.5507201291316
7949	397450	12.635	2995.5507201291316
7950	397500	12.637	2995.5507201291316
7951	397550	12.638	2995.5507201291316
7952	397600	12.64	2995.5507201291316
7953	397650	12.642	2995.5507201291316
7954	397700	12.643	2995.5507201291316
7955	397750	12.645	2995.5507201291316
7956	397800	12.646	2995.5507201291316
7957	397850	12.648	2995.5507201291316
7958	397900	12.649	2995.5507201291316
7959	397950	12.651	2995.5507201291316
7960	398000	12.653	2995.5507201291316
7961	398050	12.654	2995.5507201291316
7962	398100	12.656	2995.5507201291316
7963	398150	12.657	2995.5507201291316
7964	398200	12.659	2995.5507201291316
7965	398250	12.66	2995.5507201291316
7966	398300	12.662	2995.5507201291316
7967	398350	12.664	2995.5507201291316
7968	398400	12.665	2995.5507201291316
7969	398450	12.666	2995.5507201291316
7970	398500	12.668	2995.5507201291316
7971	398550	12.67	2995.5507201291316
7972	398600	12.671	2995.5507201291316
7973	398650	12.672	2995.5507201291316
7974	398700	12.674	2995.5507201291316
7975	398750	12.675	2995.5507201291316
7976	398800	12.677	2995.5507201291316
7977	398850	12.68	2995.5507201291316
7978	398900	12.681	2995.5507201291316
7979	398950	12.683	2995.5507201291316
7980	399000	12.684	2995.5507201291316
7981	399050	12.686	2995.5507201291316
7982	399100	12.687	2995.5507201291316
7983	399150	12.689	2995.5507201291316
7984	399200	12.69	2995.5507201291316
7985	399250	12.692	2995.5507201291316
7986	399300	12.693	2995.5507201291316
7987	399350	12.695	2995.5507201291316
7988	399400	12.696	2995.5507201291316
7989	399450	12.698	2995.5507201291316
7990	399500	12.699	2995.5507201291316
7991	399550	12.701	2995.5507201291316
7992	399600	12.703	2995.5507201291316
7993	399650	12.704	2995.5507201291316
7994	399700	12.706	2995.5507201291316
7995	399750	12.707	2995.5507201291316
7996	399800	12.709	2995.5507201291316
7997	399850	12.711	2995.5507201291316
7998	399900	12.713	2995.5507201291316
7999	399950	12.714	2995.5507201291316
8000	400000	12.716	2995.5507201291316
8001	400050	12.717	2995.5507201291316
8002	400100	12.719	2995.5507201291316
8003	400150	12.72	2995.5507201291316
8004	400200	12.722	2995.5507201291316
8005	400250	12.723	2995.5507201291316
8006	400300	12.724	2995.5507201291316
8007	400350	12.726	2995.5507201291316
8008	400400	12.727	2995.5507201291316
8009	400450	12.729	2995.5507201291316
8010	400500	12.73	2995.5507201291316
8011	400550	12.732	2995.5507201291316
8012	400600	12.733	2995.5507201291316
8013	400650	12.735	2995.5507201291316
8014	400700	12.736	2995.5507201291316
8015	400750	12.738	2995.5507201291316
8016	400800	12.739	2995.5507201291316
8017	400850	12.741	2995.5507201291316
8018	400900	12.742	2995.5507201291316
8019	400950	12.744	2995.5507201291316
8020	401000	12.745	2995.5507201291316
8021	401050	12.747	2995.5507201291316
8022	401100	12.748	2995.5507201291316
8023	401150	12.75	2995.5507201291316
8024	401200	12.751	2995.5507201291316
8025	401250	12.753	2995.5507201291316
8026	401300	12.754	2995.5507201291316
8027	401350	12.756	2995.5507201291316
8028	401400	12.757	2995.5507201291316
8029	401450	12.759	2995.5507201291316
8030	401500	12.76	2995.5507201291316
8031	401550	12.762	2995.5507201291316
8032	401600	12.764	2995.5507201291316
8033	401650	12.765	2995.5507201291316
8034	401700	12.767	2995.5507201291316
8035	401750	12.768	2995.5507201291316
8036	401800	12.77	2995.5507201291316
8037	401850	12.771	2995.5507201291316
8038	401900	12.773	2995.5507201291316
8039	401950	12.774	2995.5507201291316
8040	402000	12.776	2995.5507201291316
8041	402050	12.777	2995.5507201291316
8042	402100	12.779	2995.5507201291316
8043	402150	12.78	2995.5507201291316
8044	402200	12.782	2995.5507201291316
8045	402250	12.783	2995.5507201291316
8046	402300	12.785	2995.5507201291316
8047	402350	12.787	2995.5507201291316
8048	402400	12.788	2995.5507201291316
8049	402450	12.79	2995.5507201291316
8050	402500	12.791	2995.5507201291316
8051	402550	12.793	2995.5507201291316
8052	402600	12.794	2995.5507201291316
8053	402650	12.796	2995.5507201291316
8054	402700	12.797	2995.5507201291316
8055	402750	12.799	2995.5507201291316
8056	402800	12.8	2995.5507201291316
8057	402850	12.802	2995.5507201291316
8058	402900	12.803	2995.5507201291316
8059	402950	12.805	2995.5507201291316
8060	403000	12.806	2995.5507201291316
8061	403050	12.808	2995.5507201291316
8062	403100	12.809	2995.5507201291316
8063	403150	12.811	2995.5507201291316
8064	403200	12.812	2995.5507201291316
8065	403250	12.814	2995.5507201291316
8066	403300	12.815	2995.5507201291316
8067	403350	12.817	2995.5507201291316
8068	403400	12.818	2995.5507201291316
8069	403450	12.82	2995.5507201291316
8070	403500	12.821	2995.5507201291316
8071	403550	12.823	2995.5507201291316
8072	403600	12.824	2995.5507201291316
8073	403650	12.826	2995.5507201291316
8074	403700	12.827	2995.5507201291316
8075	403750	12.829	2995.5507201291316
8076	403800	12.832	2995.5507201291316
8077	403850	12.833	2995.5507201291316
8078	403900	12.835	2995.5507201291316
8079	403950	12.836	2995.5507201291316
8080	404000	12.837	2995.5507201291316
8081	404050	12.839	2995.5507201291316
8082	404100	12.84	2995.5507201291316
8083	404150	12.842	2995.5507201291316
8084	404200	12.843	2995.5507201291316
8085	404250	12.845	2995.5507201291316
8086	404300	12.846	2995.5507201291316
8087	404350	12.848	2995.5507201291316
8088	404400	12.851	2995.5507201291316
8089	404450	12.853	2995.5507201291316
8090	404500	12.854	2995.5507201291316
8091	404550	12.856	2995.5507201291316
8092	404600	12.857	2995.5507201291316
8093	404650	12.859	2995.5507201291316
8094	404700	12.86	2995.5507201291316
8095	404750	12.861	2995.5507201291316
8096	404800	12.863	2995.5507201291316
8097	404850	12.864	2995.5507201291316
8098	404900	12.866	2995.5507201291316
8099	404950	12.867	2995.5507201291316
8100	405000	12.869	2995.5507201291316
8101	405050	12.87	2995.5507201291316
8102	405100	12.872	2995.5507201291316
8103	405150	12.873	2995.5507201291316
8104	405200	12.875	2995.5507201291316
8105	405250	12.877	2995.5507201291316
8106	405300	12.878	2995.5507201291316
8107	405350	12.88	2995.5507201291316
8108	405400	12.881	2995.5507201291316
8109	405450	12.883	2995.5507201291316
8110	405500	12.884	2995.5507201291316
8111	405550	12.886	2995.5507201291316
8112	405600	12.887	2995.5507201291316
8113	405650	12.889	2995.5507201291316
8114	405700	12.89	2995.5507201291316
8115	405750	12.892	2995.5507201291316
8116	405800	12.893	2995.5507201291316
8117	405850	12.895	2995.5507201291316
8118	405900	12.897	2995.5507201291316
8119	405950	12.899	2995.5507201291316
8120	406000	12.9	2995.5507201291316
8121	406050	12.902	2995.5507201291316
8122	406100	12.903	2995.5507201291316
8123	406150	12.906	2995.5507201291316
8124	406200	12.907	2995.5507201291316
8125	406250	12.909	2995.5507201291316
8126	406300	12.91	2995.5507201291316
8127	406350	12.912	2995.5507201291316
8128	406400	12.913	2995.5507201291316
8129	406450	12.915	2995.5507201291316
8130	406500	12.916	2995.5507201291316
8131	406550	12.918	2995.5507201291316
8132	406600	12.919	2995.5507201291316
8133	406650	12.921	2995.5507201291316
8134	406700	12.922	2995.5507201291316
8135	406750	12.924	2995.5507201291316
8136	406800	12.925	2995.5507201291316
8137	406850	12.927	2995.5507201291316
8138	406900	12.93	2995.5507201291316
8139	406950	12.931	2995.5507201291316
8140	407000	12.933	2995.5507201291316
8141	407050	12.935	2995.5507201291316
8142	407100	12.936	2995.5507201291316
8143	407150	12.942	2995.5507201291316
8144	407200	12.943	2995.5507201291316
8145	407250	12.945	2995.5507201291316
8146	407300	12.946	2995.5507201291316
8147	407350	12.948	2995.5507201291316
8148	407400	12.95	2995.5507201291316
8149	407450	12.951	2995.5507201291316
8150	407500	12.953	2995.5507201291316
8151	407550	12.954	2995.5507201291316
8152	407600	12.956	2995.5507201291316
8153	407650	12.957	2995.5507201291316
8154	407700	12.959	2995.5507201291316
8155	407750	12.961	2995.5507201291316
8156	407800	12.962	2995.5507201291316
8157	407850	12.964	2995.5507201291316
8158	407900	12.965	2995.5507201291316
8159	407950	12.967	2995.5507201291316
8160	408000	12.969	2995.5507201291316
8161	408050	12.97	2995.5507201291316
8162	408100	12.972	2995.5507201291316
8163	408150	12.974	2995.5507201291316
8164	408200	12.975	2995.5507201291316
8165	408250	12.977	2995.5507201291316
8166	408300	12.978	2995.5507201291316
8167	408350	12.98	2995.5507201291316
8168	408400	12.982	2995.5507201291316
8169	408450	12.983	2995.5507201291316
8170	408500	12.985	2995.5507201291316
8171	408550	12.986	2995.5507201291316
8172	408600	12.988	2995.5507201291316
8173	408650	12.99	2995.5507201291316
8174	408700	12.991	2995.5507201291316
8175	408750	12.993	2995.5507201291316
8176	408800	12.995	2995.5507201291316
8177	408850	12.996	2995.5507201291316
8178	408900	12.998	2995.5507201291316
8179	408950	12.999	2995.5507201291316
8180	409000	13.001	2995.5507201291316
8181	409050	13.002	2995.5507201291316
8182	409100	13.004	2995.5507201291316
8183	409150	13.005	2995.5507201291316
8184	409200	13.007	2995.5507201291316
8185	409250	13.009	2995.5507201291316
8186	409300	13.01	2995.5507201291316
8187	409350	13.012	2995.5507201291316
8188	409400	13.013	2995.5507201291316
8189	409450	13.015	2995.5507201291316
8190	409500	13.016	2995.5507201291316
8191	409550	13.018	2995.5507201291316
8192	409600	13.019	2995.5507201291316
8193	409650	13.021	2995.5507201291316
8194	409700	13.022	2995.5507201291316
8195	409750	13.024	2995.5507201291316
8196	409800	13.025	2995.5507201291316
8197	409850	13.027	2995.5507201291316
8198	409900	13.028	2995.5507201291316
8199	409950	13.03	2995.5507201291316
8200	410000	13.031	2995.5507201291316
8201	410050	13.033	2995.5507201291316
8202	410100	13.036	2995.5507201291316
8203	410150	13.038	2995.5507201291316
8204	410200	13.039	2995.5507201291316
8205	410250	13.04	2995.5507201291316
8206	410300	13.042	2995.5507201291316
8207	410350	13.043	2995.5507201291316
8208	410400	13.045	2995.5507201291316
8209	410450	13.046	2995.5507201291316
8210	410500	13.048	2995.5507201291316
8211	410550	13.049	2995.5507201291316
8212	410600	13.051	2995.5507201291316
8213	410650	13.052	2995.5507201291316
8214	410700	13.054	2995.5507201291316
8215	410750	13.055	2995.5507201291316
8216	410800	13.057	2995.5507201291316
8217	410850	13.058	2995.5507201291316
8218	410900	13.06	2995.5507201291316
8219	410950	13.061	2995.5507201291316
8220	411000	13.063	2995.5507201291316
8221	411050	13.064	2995.5507201291316
8222	411100	13.066	2995.5507201291316
8223	411150	13.067	2995.5507201291316
8224	411200	13.069	2995.5507201291316
8225	411250	13.07	2995.5507201291316
8226	411300	13.072	2995.5507201291316
8227	411350	13.073	2995.5507201291316
8228	411400	13.075	2995.5507201291316
8229	411450	13.076	2995.5507201291316
8230	411500	13.078	2995.5507201291316
8231	411550	13.079	2995.5507201291316
8232	411600	13.081	2995.5507201291316
8233	411650	13.082	2995.5507201291316
8234	411700	13.084	2995.5507201291316
8235	411750	13.085	2995.5507201291316
8236	411800	13.087	2995.5507201291316
8237	411850	13.088	2995.5507201291316
8238	411900	13.09	2995.5507201291316
8239	411950	13.091	2995.5507201291316
8240	412000	13.093	2995.5507201291316
8241	412050	13.094	2995.5507201291316
8242	412100	13.096	2995.5507201291316
8243	412150	13.097	2995.5507201291316
8244	412200	13.099	2995.5507201291316
8245	412250	13.1	2995.5507201291316
8246	412300	13.102	2995.5507201291316
8247	412350	13.103	2995.5507201291316
8248	412400	13.105	2995.5507201291316
8249	412450	13.106	2995.5507201291316
8250	412500	13.108	2995.5507201291316
8251	412550	13.111	2995.5507201291316
8252	412600	13.113	2995.5507201291316
8253	412650	13.114	2995.5507201291316
8254	412700	13.116	2995.5507201291316
8255	412750	13.118	2995.5507201291316
8256	412800	13.119	2995.5507201291316
8257	412850	13.121	2995.5507201291316
8258	412900	13.122	2995.5507201291316
8259	412950	13.124	2995.5507201291316
8260	413000	13.125	2995.5507201291316
8261	413050	13.127	2995.5507201291316
8262	413100	13.128	2995.5507201291316
8263	413150	13.13	2995.5507201291316
8264	413200	13.131	2995.5507201291316
8265	413250	13.133	2995.5507201291316
8266	413300	13.134	2995.5507201291316
8267	413350	13.136	2995.5507201291316
8268	413400	13.138	2995.5507201291316
8269	413450	13.139	2995.5507201291316
8270	413500	13.141	2995.5507201291316
8271	413550	13.143	2995.5507201291316
8272	413600	13.144	2995.5507201291316
8273	413650	13.146	2995.5507201291316
8274	413700	13.147	2995.5507201291316
8275	413750	13.149	2995.5507201291316
8276	413800	13.15	2995.5507201291316
8277	413850	13.153	2995.5507201291316
8278	413900	13.154	2995.5507201291316
8279	413950	13.156	2995.5507201291316
8280	414000	13.157	2995.5507201291316
8281	414050	13.159	2995.5507201291316
8282	414100	13.16	2995.5507201291316
8283	414150	13.162	2995.5507201291316
8284	414200	13.163	2995.5507201291316
8285	414250	13.165	2995.5507201291316
8286	414300	13.166	2995.5507201291316
8287	414350	13.168	2995.5507201291316
8288	414400	13.169	2995.5507201291316
8289	414450	13.171	2995.5507201291316
8290	414500	13.174	2995.5507201291316
8291	414550	13.175	2995.5507201291316
8292	414600	13.177	2995.5507201291316
8293	414650	13.178	2995.5507201291316
8294	414700	13.18	2995.5507201291316
8295	414750	13.181	2995.5507201291316
8296	414800	13.183	2995.5507201291316
8297	414850	13.184	2995.5507201291316
8298	414900	13.186	2995.5507201291316
8299	414950	13.187	2995.5507201291316
8300	415000	13.189	2995.5507201291316
8301	415050	13.19	2995.5507201291316
8302	415100	13.192	2995.5507201291316
8303	415150	13.193	2995.5507201291316
8304	415200	13.195	2995.5507201291316
8305	415250	13.196	2995.5507201291316
8306	415300	13.198	2995.5507201291316
8307	415350	13.199	2995.5507201291316
8308	415400	13.201	2995.5507201291316
8309	415450	13.202	2995.5507201291316
8310	415500	13.203	2995.5507201291316
8311	415550	13.205	2995.5507201291316
8312	415600	13.206	2995.5507201291316
8313	415650	13.208	2995.5507201291316
8314	415700	13.21	2995.5507201291316
8315	415750	13.212	2995.5507201291316
8316	415800	13.213	2995.5507201291316
8317	415850	13.215	2995.5507201291316
8318	415900	13.216	2995.5507201291316
8319	415950	13.218	2995.5507201291316
8320	416000	13.219	2995.5507201291316
8321	416050	13.221	2995.5507201291316
8322	416100	13.222	2995.5507201291316
8323	416150	13.224	2995.5507201291316
8324	416200	13.225	2995.5507201291316
8325	416250	13.227	2995.5507201291316
8326	416300	13.228	2995.5507201291316
8327	416350	13.229	2995.5507201291316
8328	416400	13.231	2995.5507201291316
8329	416450	13.232	2995.5507201291316
8330	416500	13.234	2995.5507201291316
8331	416550	13.235	2995.5507201291316
8332	416600	13.237	2995.5507201291316
8333	416650	13.238	2995.5507201291316
8334	416700	13.239	2995.5507201291316
8335	416750	13.241	2995.5507201291316
8336	416800	13.243	2995.5507201291316
8337	416850	13.244	2995.5507201291316
8338	416900	13.246	2995.5507201291316
8339	416950	13.247	2995.5507201291316
8340	417000	13.249	2995.5507201291316
8341	417050	13.25	2995.5507201291316
8342	417100	13.252	2995.5507201291316
8343	417150	13.253	2995.5507201291316
8344	417200	13.255	2995.5507201291316
8345	417250	13.256	2995.5507201291316
8346	417300	13.258	2995.5507201291316
8347	417350	13.259	2995.5507201291316
8348	417400	13.261	2995.5507201291316
8349	417450	13.262	2995.5507201291316
8350	417500	13.264	2995.5507201291316
8351	417550	13.265	2995.5507201291316
8352	417600	13.267	2995.5507201291316
8353	417650	13.268	2995.5507201291316
8354	417700	13.27	2995.5507201291316
8355	417750	13.272	2995.5507201291316
8356	417800	13.274	2995.5507201291316
8357	417850	13.275	2995.5507201291316
8358	417900	13.277	2995.5507201291316
8359	417950	13.278	2995.5507201291316
8360	418000	13.28	2995.5507201291316
8361	418050	13.282	2995.5507201291316
8362	418100	13.283	2995.5507201291316
8363	418150	13.285	2995.5507201291316
8364	418200	13.286	2995.5507201291316
8365	418250	13.288	2995.5507201291316
8366	418300	13.289	2995.5507201291316
8367	418350	13.291	2995.5507201291316
8368	418400	13.292	2995.5507201291316
8369	418450	13.294	2995.5507201291316
8370	418500	13.295	2995.5507201291316
8371	418550	13.297	2995.5507201291316
8372	418600	13.298	2995.5507201291316
8373	418650	13.3	2995.5507201291316
8374	418700	13.301	2995.5507201291316
8375	418750	13.303	2995.5507201291316
8376	418800	13.304	2995.5507201291316
8377	418850	13.306	2995.5507201291316
8378	418900	13.307	2995.5507201291316
8379	418950	13.308	2995.5507201291316
8380	419000	13.31	2995.5507201291316
8381	419050	13.311	2995.5507201291316
8382	419100	13.317	2995.5507201291316
8383	419150	13.318	2995.5507201291316
8384	419200	13.32	2995.5507201291316
8385	419250	13.321	2995.5507201291316
8386	419300	13.323	2995.5507201291316
8387	419350	13.324	2995.5507201291316
8388	419400	13.326	2995.5507201291316
8389	419450	13.327	2995.5507201291316
8390	419500	13.329	2995.5507201291316
8391	419550	13.33	2995.5507201291316
8392	419600	13.331	2995.5507201291316
8393	419650	13.333	2995.5507201291316
8394	419700	13.334	2995.5507201291316
8395	419750	13.336	2995.5507201291316
8396	419800	13.337	2995.5507201291316
8397	419850	13.339	2995.5507201291316
8398	419900	13.34	2995.5507201291316
8399	419950	13.342	2995.5507201291316
8400	420000	13.343	2995.5507201291316
8401	420050	13.345	2995.5507201291316
8402	420100	13.346	2995.5507201291316
8403	420150	13.348	2995.5507201291316
8404	420200	13.349	2995.5507201291316
8405	420250	13.351	2995.5507201291316
8406	420300	13.352	2995.5507201291316
8407	420350	13.354	2995.5507201291316
8408	420400	13.355	2995.5507201291316
8409	420450	13.356	2995.5507201291316
8410	420500	13.358	2995.5507201291316
8411	420550	13.359	2995.5507201291316
8412	420600	13.361	2995.5507201291316
8413	420650	13.362	2995.5507201291316
8414	420700	13.364	2995.5507201291316
8415	420750	13.365	2995.5507201291316
8416	420800	13.367	2995.5507201291316
8417	420850	13.368	2995.5507201291316
8418	420900	13.37	2995.5507201291316
8419	420950	13.371	2995.5507201291316
8420	421000	13.372	2995.5507201291316
8421	421050	13.374	2995.5507201291316
8422	421100	13.375	2995.5507201291316
8423	421150	13.377	2995.5507201291316
8424	421200	13.378	2995.5507201291316
8425	421250	13.38	2995.5507201291316
8426	421300	13.381	2995.5507201291316
8427	421350	13.382	2995.5507201291316
8428	421400	13.384	2995.5507201291316
8429	421450	13.385	2995.5507201291316
8430	421500	13.387	2995.5507201291316
8431	421550	13.388	2995.5507201291316
8432	421600	13.39	2995.5507201291316
8433	421650	13.391	2995.5507201291316
8434	421700	13.393	2995.5507201291316
8435	421750	13.394	2995.5507201291316
8436	421800	13.396	2995.5507201291316
8437	421850	13.398	2995.5507201291316
8438	421900	13.4	2995.5507201291316
8439	421950	13.401	2995.5507201291316
8440	422000	13.403	2995.5507201291316
8441	422050	13.404	2995.5507201291316
8442	422100	13.406	2995.5507201291316
8443	422150	13.407	2995.5507201291316
8444	422200	13.409	2995.5507201291316
8445	422250	13.41	2995.5507201291316
8446	422300	13.411	2995.5507201291316
8447	422350	13.413	2995.5507201291316
8448	422400	13.414	2995.5507201291316
8449	422450	13.416	2995.5507201291316
8450	422500	13.417	2995.5507201291316
8451	422550	13.419	2995.5507201291316
8452	422600	13.421	2995.5507201291316
8453	422650	13.422	2995.5507201291316
8454	422700	13.424	2995.5507201291316
8455	422750	13.425	2995.5507201291316
8456	422800	13.426	2995.5507201291316
8457	422850	13.428	2995.5507201291316
8458	422900	13.429	2995.5507201291316
8459	422950	13.431	2995.5507201291316
8460	423000	13.432	2995.5507201291316
8461	423050	13.434	2995.5507201291316
8462	423100	13.435	2995.5507201291316
8463	423150	13.436	2995.5507201291316
8464	423200	13.438	2995.5507201291316
8465	423250	13.439	2995.5507201291316
8466	423300	13.441	2995.5507201291316
8467	423350	13.442	2995.5507201291316
8468	423400	13.443	2995.5507201291316
8469	423450	13.445	2995.5507201291316
8470	423500	13.446	2995.5507201291316
8471	423550	13.447	2995.5507201291316
8472	423600	13.449	2995.5507201291316
8473	423650	13.45	2995.5507201291316
8474	423700	13.452	2995.5507201291316
8475	423750	13.453	2995.5507201291316
8476	423800	13.455	2995.5507201291316
8477	423850	13.456	2995.5507201291316
8478	423900	13.458	2995.5507201291316
8479	423950	13.459	2995.5507201291316
8480	424000	13.461	2995.5507201291316
8481	424050	13.462	2995.5507201291316
8482	424100	13.464	2995.5507201291316
8483	424150	13.465	2995.5507201291316
8484	424200	13.467	2995.5507201291316
8485	424250	13.468	2995.5507201291316
8486	424300	13.47	2995.5507201291316
8487	424350	13.474	2995.5507201291316
8488	424400	13.475	2995.5507201291316
8489	424450	13.477	2995.5507201291316
8490	424500	13.479	2995.5507201291316
8491	424550	13.48	2995.5507201291316
8492	424600	13.482	2995.5507201291316
8493	424650	13.483	2995.5507201291316
8494	424700	13.485	2995.5507201291316
8495	424750	13.486	2995.5507201291316
8496	424800	13.488	2995.5507201291316
8497	424850	13.489	2995.5507201291316
8498	424900	13.491	2995.5507201291316
8499	424950	13.492	2995.5507201291316
8500	425000	13.494	2995.5507201291316
8501	425050	13.495	2995.5507201291316
8502	425100	13.497	2995.5507201291316
8503	425150	13.498	2995.5507201291316
8504	425200	13.5	2995.5507201291316
8505	425250	13.501	2995.5507201291316
8506	425300	13.503	2995.5507201291316
8507	425350	13.505	2995.5507201291316
8508	425400	13.506	2995.5507201291316
8509	425450	13.508	2995.5507201291316
8510	425500	13.509	2995.5507201291316
8511	425550	13.511	2995.5507201291316
8512	425600	13.512	2995.5507201291316
8513	425650	13.514	2995.5507201291316
8514	425700	13.515	2995.5507201291316
8515	425750	13.517	2995.5507201291316
8516	425800	13.518	2995.5507201291316
8517	425850	13.519	2995.5507201291316
8518	425900	13.521	2995.5507201291316
8519	425950	13.522	2995.5507201291316
8520	426000	13.524	2995.5507201291316
8521	426050	13.525	2995.5507201291316
8522	426100	13.527	2995.5507201291316
8523	426150	13.528	2995.5507201291316
8524	426200	13.53	2995.5507201291316
8525	426250	13.531	2995.5507201291316
8526	426300	13.533	2995.5507201291316
8527	426350	13.534	2995.5507201291316
8528	426400	13.536	2995.5507201291316
8529	426450	13.538	2995.5507201291316
8530	426500	13.539	2995.5507201291316
8531	426550	13.541	2995.5507201291316
8532	426600	13.542	2995.5507201291316
8533	426650	13.544	2995.5507201291316
8534	426700	13.545	2995.5507201291316
8535	426750	13.547	2995.5507201291316
8536	426800	13.548	2995.5507201291316
8537	426850	13.549	2995.5507201291316
8538	426900	13.551	2995.5507201291316
